,boiler,solar_thermal_pump,laptop,washing_machine,dishwasher,tv,kitchen_lights,htpc,kettle,toaster,fridge,microwave,lcd_office,hifi_office,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,soldering_iron,gigE_&_USBhub,hoover,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,DAB_radio_livingroom,kitchen_lamp2,kitchen_phone&stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,hair_dryer,straighteners,iron,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,office_lamp3,office_pc,office_ds_fan,LED_printer,Holiday,Average_Temp_in_Celsius,Average_Humidity_in_percentage,Average_WindSpeed_in_KMperH,Total_power_mainMeter
1463875200,0.181,2.576,0.0,0.004,0.0,0.052,2.534,0.185,0.288,0.078,0.838,0.003,0.0,0.0,0.0,0.009,0.211,0.024,0.0,0.0,0.0,0.0,0.0,2.525,0.0,0.0,0.006,0.003,0.0,0.0,0.109,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,74,10,4.624
1463961600,0.183,2.722,0.001,0.0,1.358,0.223,1.773,0.184,0.225,0.0,0.713,0.033,0.396,0.0,0.0,0.044,0.207,0.0,0.0,0.051,0.0,0.0,0.0,1.591,0.0,0.0,0.033,0.003,0.0,0.0,0.104,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.0,0.0,0.0,0.005,0.005,0.008,0.0,0.0,0.0,0,13,77,11,7.396
1464048000,0.165,3.621,0.0,0.315,0.0,0.355,1.781,0.517,0.189,0.085,0.821,0.0,0.043,0.0,0.0,0.057,0.221,0.0,0.0,0.0,0.05,0.0,0.0,1.469,0.0,0.0,0.048,0.0,0.0,0.0,0.108,0.003,0.009,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.023,0.294,0.0,0.0,0.0,0.0,0.0,0.006,0.004,0.0,0.0,0.0,0,10,75,11,6.141
1464134400,0.395,1.493,0.0,0.281,0.0,0.393,2.565,0.299,0.197,0.086,0.806,0.0,0.0,0.0,0.0,0.083,0.219,0.0,0.0,0.0,0.0,0.0,0.0,2.492,0.008,0.0,0.06,0.003,0.0,0.0,0.108,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.295,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,78,11,5.5
1464220800,0.229,4.069,0.002,0.828,1.355,0.069,3.837,0.154,0.422,0.088,0.736,0.142,0.17,0.0,0.0,0.051,0.217,0.016,0.0,0.015,0.0,0.0,0.0,5.769,0.032,0.014,0.011,0.0,0.0,0.0,0.096,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.039,0.284,0.0,0.001,0.0,0.0,0.0,0.013,0.06,0.304,0.0,0.054,0,12,73,6,9.179
1464307200,0.178,3.39,0.0,0.0,0.0,0.0,0.627,0.073,0.097,0.085,0.845,0.11,0.0,0.0,0.0,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.708,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0,13,79,11,4.895
1464393600,0.0,2.456,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.717,0.0,0.0,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.302,0.0,0.001,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0,13,79,13,3.433
1464480000,0.0,2.238,0.0,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.773,0.0,0.0,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,1,14,76,16,3.561
1464566400,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.771,0.0,0.0,0.0,0.0,0.0,0.224,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,1,13,80,26,3.079
1464652800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.696,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0,11,88,32,3.22
1452038400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.706,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.002,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0.0,0.0,0,12,92,5,2.999
1454716800,0.0,0.775,0.0,0.0,0.0,0.0,0.682,0.109,0.0,0.0,0.641,0.0,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.381,0.0,0.0,0.667,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0,11,83,32,3.571
1457222400,0.165,1.101,0.0,0.299,0.0,0.096,0.988,0.271,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.021,0.226,0.0,0.0,0.0,0.0,0.0,0.0,1.163,0.001,0.0,0.016,0.003,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.304,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.011,1,11,86,18,4.095
1459900800,0.774,2.754,0.0,0.0,0.0,0.154,1.303,1.339,0.18,0.079,0.737,0.08,0.0,0.0,0.0,0.033,0.223,0.013,0.0,0.0,0.0,0.0,0.0,1.127,0.0,0.0,0.025,0.003,0.0,0.0,0.002,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,87,23,5.944
1462492800,0.138,3.419,0.0,0.28,1.382,0.367,1.627,0.315,0.427,0.403,0.823,0.058,0.0,0.0,0.0,0.074,0.216,0.0,0.0,0.0,0.0,0.0,0.0,7.098,0.0,0.0,0.056,0.003,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,83,8,8.845
1465171200,0.108,4.009,0.0,0.0,1.256,0.413,2.595,0.51,0.362,0.071,1.029,0.109,0.0,0.0,0.0,0.076,0.218,0.0,0.0,0.0,0.0,0.0,0.0,13.617,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.296,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,79,11,9.451
1467763200,0.139,2.276,0.0,0.0,0.0,0.409,2.292,1.024,0.465,0.071,1.004,0.343,0.0,0.0,0.0,0.126,0.221,0.0,0.0,0.0,0.0,0.0,0.0,10.397,0.038,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.296,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,73,10,8.255
1470441600,0.169,2.109,0.003,0.618,1.217,0.522,2.13,0.374,0.351,0.276,0.899,0.073,0.503,0.0,0.0,0.085,0.216,0.001,0.0,0.061,0.0,0.0,0.0,2.753,0.034,0.0,0.123,0.0,0.0,0.0,0.032,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.29,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,75,14,9.937
1473120000,0.2,3.868,0.0,0.0,0.0,0.325,0.612,0.273,0.214,0.11,0.882,0.011,0.437,0.0,0.0,0.052,0.215,0.001,0.0,0.064,0.0,0.0,0.0,0.673,0.0,0.0,0.155,0.003,0.0,0.0,0.104,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.0,0.046,0,13,81,10,6.994
1475712000,0.12,3.377,0.0,1.222,1.283,0.296,2.674,0.337,0.298,0.197,0.905,0.0,0.055,0.0,0.0,0.055,0.215,0.0,0.0,0.0,0.0,0.0,0.0,2.679,0.0,0.0,0.044,0.002,0.0,0.0,0.104,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.032,0,14,72,23,9.881
1478390400,0.133,1.534,0.0,0.0,1.286,0.345,3.974,0.406,0.323,0.171,1.034,0.032,0.0,0.0,0.0,0.071,0.222,0.033,0.0,0.0,0.723,0.0,0.0,3.57,0.0,0.0,0.06,0.0,0.0,0.0,0.108,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,78,21,7.69
1480982400,0.225,2.411,0.0,0.639,0.0,0.499,2.396,0.589,0.248,0.159,1.028,0.0,0.101,0.0,0.0,0.074,0.222,0.036,0.0,0.0,0.0,0.0,0.0,2.863,0.0,0.0,0.072,0.0,0.0,0.0,0.107,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.026,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.025,0,17,83,3,8.377
1465776000,0.226,1.96,0.0,0.241,0.0,0.303,6.89,0.539,0.335,0.076,1.044,0.355,0.0,0.0,0.0,0.06,0.223,0.0,0.0,0.0,0.0,0.0,0.0,6.367,0.0,0.0,0.043,0.003,0.0,0.0,0.109,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.087,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0,16,82,14,7.404
1465862400,0.24,2.834,0.0,0.0,1.357,0.504,3.215,0.386,0.247,0.144,0.98,0.13,0.0,0.0,0.0,0.099,0.224,0.0,0.0,0.0,0.081,0.0,0.0,3.941,0.0,0.0,0.096,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,83,18,8.296
1465948800,0.178,3.788,0.0,0.476,1.345,0.357,2.964,0.297,0.221,0.227,0.938,0.338,0.0,0.0,0.0,0.088,0.219,0.0,0.0,0.0,0.411,0.0,0.0,3.501,0.0,0.0,0.107,0.003,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.304,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,71,16,9.415
1466035200,0.196,2.145,0.002,0.0,1.321,0.274,5.824,0.272,0.546,0.302,0.946,0.07,0.119,0.0,0.0,0.048,0.219,0.006,0.0,0.021,0.253,0.0,0.0,6.306,0.0,0.0,0.046,0.0,0.0,0.0,0.107,0.0,0.006,0.0,0.09,0.0,0.0,0.0,0.0,0.021,0.042,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,72,13,9.183
1466121600,0.242,2.146,0.0,0.0,0.0,0.352,2.305,0.426,0.483,0.135,0.88,0.009,0.027,0.0,0.0,0.077,0.217,0.001,0.0,0.0,0.0,0.0,0.0,3.693,0.001,0.0,0.185,0.003,0.0,0.0,0.106,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.007,0,13,85,8,6.882
1466208000,0.206,1.301,0.0,0.0,1.334,0.375,1.645,0.928,0.378,0.246,0.835,0.008,0.019,0.0,0.0,0.075,0.222,0.0,0.0,0.009,0.0,0.0,0.0,2.628,0.008,0.0,0.055,0.0,0.0,0.0,0.108,0.0,0.007,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.002,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0,13,80,10,8.18
1466294400,0.435,3.19,0.0,0.449,0.0,0.328,3.207,0.267,0.325,0.076,0.871,0.402,0.0,0.0,0.0,0.149,0.221,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.011,0.0,0.124,0.003,0.0,0.0,0.109,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,73,16,7.261
1466380800,0.277,3.263,0.0,1.269,1.185,0.238,3.488,0.384,0.235,0.164,1.08,0.154,0.414,0.0,0.0,0.04,0.215,0.012,0.0,0.062,0.018,0.0,0.0,3.404,0.0,0.0,0.036,0.001,0.0,0.0,0.103,0.0,0.013,0.014,0.069,0.0,0.0,0.0,0.0,0.0,0.027,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0,19,80,24,10.665
1466467200,0.211,3.484,0.0,0.0,1.252,0.725,2.073,0.648,0.43,0.083,0.915,0.0,0.119,0.0,0.0,0.107,0.224,0.0,0.0,0.013,0.0,0.0,0.0,3.434,0.034,0.0,0.096,0.003,0.0,0.0,0.107,0.0,0.006,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.016,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.016,0,18,67,14,9.251
1466553600,0.215,1.949,0.0,1.271,1.273,0.321,4.949,0.325,0.51,0.128,0.993,0.065,0.052,0.0,0.0,0.182,0.225,0.0,0.0,0.005,0.0,0.0,0.0,7.249,0.0,0.0,0.164,0.0,0.0,0.0,0.082,0.0,0.005,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.016,0,17,80,13,10.144
1466640000,0.273,1.884,0.004,0.0,0.0,0.139,2.012,0.114,0.166,0.136,1.008,0.0,0.181,0.0,0.0,0.03,0.224,0.0,0.0,0.008,0.0,0.0,0.0,3.161,0.031,0.0,0.021,0.003,0.0,0.0,0.058,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.295,0.0,0.0,0.0,0.0,0.006,0.007,0.005,0.0,0.021,0.0,0,19,89,8,6.118
1466726400,0.176,3.338,0.0,0.0,1.333,0.112,0.753,0.16,0.318,0.277,0.905,0.055,0.0,0.0,0.0,0.088,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.768,0.0,0.0,0.061,0.0,0.0,0.0,0.06,0.0,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,70,18,6.925
1466812800,0.137,2.544,0.0,0.0,1.194,0.426,1.11,0.342,0.422,0.0,1.054,0.032,0.0,0.0,0.0,0.072,0.227,0.0,0.0,0.0,0.0,0.0,0.0,1.116,0.0,0.0,0.064,0.0,0.0,0.0,0.057,0.0,0.008,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,72,11,7.466
1466899200,0.238,3.009,0.0,0.206,0.0,0.356,0.993,0.336,0.164,0.242,0.864,0.042,0.011,0.0,0.0,0.093,0.22,0.0,0.0,0.001,0.0,0.0,0.0,1.362,0.0,0.0,0.074,0.0,0.0,0.0,0.052,0.0,0.005,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.022,0.0,0.01,1,16,71,16,6.672
1466985600,0.154,3.32,0.0,0.0,1.321,0.381,1.326,0.932,0.07,0.148,0.861,0.0,0.0,0.0,0.0,0.077,0.23,0.004,0.0,0.0,0.0,0.0,0.0,1.132,0.0,0.0,0.058,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.057,0.013,0.0,0.0,0.0,0.0,0.016,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.007,0.0,0,17,72,14,7.593
1467072000,0.148,2.859,0.0,0.0,1.282,0.663,6.32,0.508,0.399,0.141,0.996,0.18,0.0,0.0,0.0,0.139,0.227,0.0,0.0,0.0,0.0,0.0,0.0,5.411,0.012,0.0,0.129,0.0,0.0,0.0,0.054,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,66,11,8.178
1467158400,0.249,1.532,0.0,0.617,1.253,0.728,5.573,0.575,0.445,0.12,1.189,0.127,0.136,0.0,0.0,0.336,0.224,0.005,0.0,0.012,0.0,0.0,0.0,6.0,0.021,0.0,0.306,0.003,0.0,0.0,0.052,0.0,0.011,0.001,0.047,0.0,0.0,0.0,0.0,0.0,0.09,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,76,26,11.433
1467244800,0.277,3.096,0.0,0.0,0.0,1.022,1.855,0.414,0.257,0.198,1.074,0.0,0.0,0.0,0.0,0.235,0.222,0.0,0.0,0.0,0.261,0.0,0.0,2.272,0.021,0.0,0.311,0.003,0.0,0.0,0.051,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.021,0.286,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.059,0,17,76,19,9.931
1452124800,0.323,2.231,0.0,0.0,0.0,0.246,4.184,0.269,0.396,0.128,0.949,0.232,0.114,0.0,0.0,0.124,0.22,0.002,0.0,0.009,0.0,0.0,0.0,8.568,0.062,0.0,0.117,0.0,0.0,0.0,0.052,0.0,0.005,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.023,0.28,0.001,0.0,0.0,0.0,0.003,0.007,0.009,0.001,0.0,0.0,0,16,74,26,7.756
1454803200,0.147,2.818,0.0,0.0,1.347,0.0,0.2,0.069,0.0,0.071,0.787,0.016,0.085,0.0,0.0,0.0,0.222,0.0,0.0,0.014,0.032,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.001,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,1,14,67,31,6.0
1457308800,0.062,3.44,0.0,0.0,0.0,0.076,0.346,0.143,0.0,0.102,0.819,0.0,0.0,0.0,0.0,0.017,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.811,0.008,0.0,0.012,0.003,0.0,0.0,0.06,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.297,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,66,16,4.472
1459987200,0.047,2.174,0.0,0.793,0.0,0.4,2.097,0.528,0.342,0.066,0.918,0.019,0.233,0.0,0.0,0.162,0.221,0.0,0.0,0.058,0.0,0.0,0.0,2.328,0.027,0.0,0.118,0.0,0.0,0.0,0.057,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.284,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0,16,71,23,8.59
1462579200,0.248,3.233,0.0,0.0,1.216,0.613,11.812,1.61,0.117,0.118,0.923,0.021,0.0,0.0,0.0,0.35,0.241,0.0,0.0,0.0,0.035,0.0,0.0,11.367,0.0,0.0,0.087,0.0,0.0,0.0,0.06,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,65,8,9.588
1465257600,0.089,3.363,0.0,0.412,0.0,0.636,1.399,1.27,0.357,0.35,1.023,0.0,0.0,0.0,0.0,0.1,0.234,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.002,0.0,0.088,0.003,0.0,0.0,0.059,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.298,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.012,0.0,0,16,62,6,7.988
1467849600,0.087,3.363,0.0,0.0,0.0,0.726,2.804,1.321,0.283,0.322,0.907,0.0,0.386,0.0,0.0,0.14,0.227,0.0,0.0,0.073,0.0,0.0,0.0,2.284,0.0,0.0,0.145,0.003,0.0,0.0,0.056,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.0,0.0,0.0,0.0,0.001,0.014,0.007,0.122,0.0,0.027,0,18,64,14,9.337
1470528000,0.146,2.252,0.0,0.0,1.211,0.456,3.864,1.31,0.387,0.137,1.021,0.018,0.03,0.0,0.0,0.136,0.235,0.014,0.0,0.003,0.318,0.0,0.0,4.238,0.003,0.0,0.086,0.0,0.0,0.0,0.058,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.138,0.0,0.026,1,19,66,23,9.748
1473206400,0.203,2.848,0.0,0.942,1.189,0.309,2.944,1.404,0.291,0.091,1.12,0.019,0.286,0.0,0.0,0.055,0.233,0.0,0.0,0.037,0.0,0.0,0.0,2.804,0.0,0.0,0.048,0.0,0.0,0.0,0.057,0.0,0.004,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.041,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.006,0,19,68,8,9.987
1475798400,0.201,3.16,0.0,0.573,0.0,0.635,3.05,1.548,0.563,0.187,0.973,0.082,0.012,0.0,0.0,0.097,0.227,0.041,0.0,0.026,0.0,0.0,0.0,2.466,0.0,0.0,0.094,0.002,0.0,0.0,0.056,0.0,0.007,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.014,0,20,74,16,9.946
1478476800,0.255,1.852,0.0,0.591,1.206,0.251,2.824,1.669,0.307,0.156,0.977,0.064,0.029,0.0,0.0,0.052,0.234,0.0,0.0,0.007,0.0,0.0,0.0,2.637,0.002,0.0,0.037,0.003,0.0,0.0,0.058,0.0,0.003,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.057,0.288,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.02,0,18,71,23,5.357
1481068800,0.176,1.951,0.0,0.0,1.18,0.464,2.203,1.162,0.087,0.067,1.152,0.098,0.0,0.0,0.0,0.089,0.229,0.0,0.0,0.0,0.0,0.0,0.0,2.463,0.0,0.0,0.065,0.0,0.0,0.0,0.058,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.039,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,76,16,0.0
1468368000,0.165,2.691,0.0,0.0,0.0,0.511,1.785,0.977,0.278,0.0,0.886,0.0,0.0,0.0,0.0,0.11,0.231,0.0,0.0,0.0,0.003,0.0,0.0,2.724,0.0,0.0,0.077,0.0,0.0,0.0,0.064,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,76,13,0.0
1468454400,0.207,3.113,0.003,1.208,0.0,0.259,1.804,1.602,0.175,0.0,0.846,0.016,0.315,0.0,0.0,0.054,0.226,0.0,0.0,0.077,0.402,0.0,0.0,1.917,0.0,0.0,0.038,0.0,0.0,0.0,0.062,0.0,0.008,0.0,0.062,0.0,0.0,0.0,0.0,0.027,0.0,0.272,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,65,11,0.0
1468540800,0.176,2.613,0.0,0.0,1.149,0.491,2.807,0.914,0.308,0.278,0.89,0.329,0.207,0.0,0.0,0.099,0.231,0.0,0.0,0.024,0.0,0.0,0.0,2.775,0.0,0.0,0.077,0.003,0.0,0.0,0.062,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.015,0.286,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0,16,65,13,0.0
1468627200,0.165,3.332,0.0,0.0,0.0,0.552,1.938,1.361,0.179,0.0,1.006,0.152,0.31,0.0,0.0,0.076,0.232,0.0,0.0,0.043,0.0,0.0,0.0,2.834,0.0,0.0,0.069,0.001,0.0,0.0,0.059,0.0,0.003,0.0,0.063,0.002,0.0,0.0,0.0,0.0,0.0,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0,21,67,18,0.0
1468713600,0.186,3.391,0.0,0.395,1.25,0.257,2.21,0.183,0.286,0.21,1.095,0.039,0.0,0.0,0.0,0.042,0.226,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.041,0.0,0.0,0.0,0.058,0.0,0.007,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.02,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,1,22,66,14,0.0
1468800000,0.072,3.761,0.0,0.0,0.0,0.229,0.577,0.15,0.036,0.136,0.984,0.0,0.0,0.0,0.0,0.035,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.034,0.0,0.0,0.0,0.059,0.001,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0,21,62,8,0.0
1468886400,0.049,3.318,0.0,0.0,0.0,0.269,0.726,0.183,0.067,0.086,1.221,0.0,0.0,0.0,0.0,0.04,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.834,0.0,0.0,0.082,0.0,0.0,0.0,0.06,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.041,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611,0.0,0,20,66,10,0.0
1468972800,0.04,3.384,0.002,0.343,1.192,0.233,2.204,0.138,0.113,0.066,1.184,0.0,0.32,0.0,0.0,0.033,0.221,0.0,0.0,0.018,0.115,0.0,0.0,3.096,0.0,0.018,0.188,0.0,0.0,0.0,0.057,0.001,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492,0.0,0,24,65,16,0.0
